CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-01-29 00:00,16.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-01-30 00:00,13.7,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-01-31 00:00,12,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-01 00:00,16.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-02 00:00,16.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-03 00:00,14.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-04 00:00,13.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-05 00:00,14.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-06 00:00,13.3,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-07 00:00,14,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-08 00:00,15.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-09 00:00,15.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-10 00:00,15.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-11 00:00,17.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-12 00:00,15.3,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-13 00:00,16.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-14 00:00,14.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-15 00:00,15.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-16 00:00,13.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-17 00:00,15.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-18 00:00,13.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-19 00:00,15.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-20 00:00,14.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-21 00:00,15.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-22 00:00,15.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-23 00:00,15.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-24 00:00,15.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-26 00:00,15,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-27 00:00,16.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-02-28 00:00,14.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-02 00:00,12,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-03 00:00,15.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-04 00:00,14.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-06 00:00,15.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-07 00:00,16,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-08 00:00,14.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-09 00:00,13.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-10 00:00,14.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-11 00:00,15.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-12 00:00,14.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-13 00:00,15.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-14 00:00,15.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-15 00:00,15.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-16 00:00,14.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-17 00:00,15.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-18 00:00,16.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-19 00:00,15.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-20 00:00,15.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-21 00:00,16.7,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-22 00:00,16.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-23 00:00,16.2,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-24 00:00,15.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-25 00:00,14.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-26 00:00,16.7,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-27 00:00,15.8,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-28 00:00,13.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-29 00:00,15.3,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-30 00:00,13.9,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-03-31 00:00,15.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-01 00:00,12.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-02 00:00,15.1,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-03 00:00,16.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-04 00:00,14.4,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-05 00:00,14.6,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-06 00:00,18.5,50,,900
27015290,PAJARITO - AUT [27015290],6.2863333330,-75.61279167,1952,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 01 - Antioquia-Chocó,Antioquia,Medellín,17/11/2005 00:00,06/01/2016 00:00,TEMPERATURA,TA2_MN_D,Temperatura del Aire a 2 metros mínima diaria,Diaria,2014-04-07 00:00,16.9,50,,900
