Codigo;p;t;pa
27010170;0.0;0.0;0.0
27010650;0.0;0.0;0.0
26230040;0.0;0.0;0.0
23080780;0.0;0.0;0.0
24050020;0.0;0.0;0.0
27010190;0.0;0.0;0.0
24020010;0.0;0.0;0.0
24025010;0.0;0.0;0.0
26220010;0.0;0.0;0.0
24040030;0.0;0.0;0.0
26230070;0.0;0.0;0.0
27010150;0.0;0.0;0.0
26200050;0.0;0.0;0.0
26190010;0.0;0.0;0.0
26200030;0.0;0.0;0.0
23080150;0.0;0.0;0.0
26200070;0.0;0.0;0.0
26210150;0.0;0.0;0.0
23080040;0.0;0.0;0.0
23080310;0.0;0.0;0.0
26200010;0.0;0.0;0.0
27010030;0.0;0.0;0.0
24010090;0.0;0.0;0.0
26200080;0.0;0.0;0.0
23080100;0.0;0.0;0.0
26210020;0.0;0.0;0.0
23080170;0.0;0.0;0.0
26050030;0.0;0.0;0.0
26190050;0.0;0.0;0.0
26170010;0.0;0.0;0.0
26180010;0.0;0.0;0.0
26170050;0.0;0.0;0.0
26170060;0.0;0.0;0.0
26190020;0.0;0.0;0.0
26180030;0.0;0.0;0.0
26180020;0.0;0.0;0.0
21185060;0.0;0.0;0.0
26170040;0.0;0.0;0.0
26190040;0.0;0.0;0.0
26170020;0.0;0.0;0.0
26170030;0.0;0.0;0.0
51021001;0.0;0.0;0.0
26190030;0.0;0.0;0.0
26180150;0.0;0.0;0.0
27030010;0.0;0.0;0.0
21200020;0.0;0.0;0.0
21200030;0.0;0.0;0.0
21201530;0.0;0.0;0.0
53071001;0.0;0.0;0.0
12021001;0.0;0.0;0.0
12021002;0.0;0.0;0.0
12051001;0.0;0.0;0.0
53091001;0.0;0.0;0.0
51021002;0.0;0.0;0.0
15011001;0.0;0.0;0.0
15071001;0.0;0.0;0.0
12011001;0.0;0.0;0.0
12011002;0.0;0.0;0.0
12011003;0.0;0.0;0.0
21200200;0.0;0.0;0.0
21207110;0.0;0.0;0.0
21207250;0.0;0.0;0.0
21207590;0.0;0.0;0.0
21208590;0.0;0.0;0.0
21209540;0.0;0.0;0.0
35030230;0.0;0.0;0.0
21200340;0.0;0.0;0.0
21205090;0.0;0.0;0.0
21207060;0.0;0.0;0.0
53111002;0.0;0.0;0.0
21207070;0.0;0.0;0.0
21207170;0.0;0.0;0.0
21207180;0.0;0.0;0.0
21207260;0.0;0.0;0.0
21207300;0.0;0.0;0.0
21207360;0.0;0.0;0.0
21207410;0.0;0.0;0.0
21208380;0.0;0.0;0.0
21208390;0.0;0.0;0.0
21209070;0.0;0.0;0.0
35027250;0.0;0.0;0.0
35027260;0.0;0.0;0.0
35027270;0.0;0.0;0.0
35027280;0.0;0.0;0.0
35030330;0.0;0.0;0.0
35067230;0.0;0.0;0.0
35067260;0.0;0.0;0.0
21202000;0.0;0.0;0.0
21200420;0.0;0.0;0.0
21200290;0.0;0.0;0.0
21207090;0.0;0.0;0.0
21208040;0.0;0.0;0.0
21208490;0.0;0.0;0.0
21208500;0.0;0.0;0.0
21209410;0.0;0.0;0.0
35027070;0.0;0.0;0.0
35027080;0.0;0.0;0.0
35030320;0.0;0.0;0.0
35060450;0.0;0.0;0.0
35067250;0.0;0.0;0.0
21200300;0.0;0.0;0.0
21200670;0.0;0.0;0.0
21200680;0.0;0.0;0.0
21205560;0.0;0.0;0.0
21208190;0.0;0.0;0.0
21207080;0.0;0.0;0.0
35020420;0.0;0.0;0.0
35027450;0.0;0.0;0.0
35030250;0.0;0.0;0.0
35037060;0.0;0.0;0.0
35037190;0.0;0.0;0.0
35020460;0.0;0.0;0.0
35037120;0.0;0.0;0.0
21202060;0.0;0.0;0.0
21208320;0.0;0.0;0.0
35060440;0.0;0.0;0.0
35067240;0.0;0.0;0.0
21200310;0.0;0.0;0.0
21208370;0.0;0.0;0.0
35060330;0.0;0.0;0.0
35060430;0.0;0.0;0.0
21200500;0.0;0.0;0.0
21202020;0.0;0.0;0.0
21202080;0.0;0.0;0.0
21205430;0.0;0.0;0.0
21200280;0.0;0.0;0.0
21200360;0.0;0.0;0.0
35020090;0.0;0.0;0.0
35037170;0.0;0.0;0.0
35020050;0.0;0.0;0.0
35027430;0.0;0.0;0.0
35030300;0.0;0.0;0.0
35030310;0.0;0.0;0.0
35035120;0.0;0.0;0.0
35037200;0.0;0.0;0.0
21208230;0.0;0.0;0.0
21207290;0.0;0.0;0.0
21208050;0.0;0.0;0.0
21208130;0.0;0.0;0.0
35020440;0.0;0.0;0.0
35060420;0.0;0.0;0.0
35067070;0.0;0.0;0.0
35067170;0.0;0.0;0.0
35067180;0.0;0.0;0.0
35027460;0.0;0.0;0.0
35030130;0.0;0.0;0.0
35030220;0.0;0.0;0.0
35037090;0.0;0.0;0.0
21209450;0.0;0.0;0.0
35027290;0.0;0.0;0.0
35030110;0.0;0.0;0.0
35030260;0.0;0.0;0.0
35030340;0.0;0.0;0.0
35035040;0.0;0.0;0.0
35037180;0.0;0.0;0.0
35037210;0.0;0.0;0.0
35020400;0.0;0.0;0.0
35027470;0.0;0.0;0.0
35067160;0.0;0.0;0.0
35067320;0.0;0.0;0.0
21205440;0.0;0.0;0.0
21205490;0.0;0.0;0.0
21205550;0.0;0.0;0.0
21208110;0.0;0.0;0.0
21160120;0.0;0.0;0.0
32067010;0.0;0.0;0.0
21207500;0.0;0.0;0.0
21208580;0.0;0.0;0.0
21209570;0.0;0.0;0.0
35020370;0.0;0.0;0.0
35027440;0.0;0.0;0.0
35035050;0.0;0.0;0.0
35037220;0.0;0.0;0.0
21202010;0.0;0.0;0.0
21202030;0.0;0.0;0.0
35067110;0.0;0.0;0.0
35067220;0.0;0.0;0.0
35067300;0.0;0.0;0.0
35067310;0.0;0.0;0.0
21200170;0.0;0.0;0.0
21208340;0.0;0.0;0.0
32060040;0.0;0.0;0.0
21205300;0.0;0.0;0.0
21208280;0.0;0.0;0.0
35027170;0.0;0.0;0.0
35030240;0.0;0.0;0.0
35030270;0.0;0.0;0.0
35030350;0.0;0.0;0.0
35037230;0.0;0.0;0.0
21202050;0.0;0.0;0.0
21207240;0.0;0.0;0.0
35060010;0.0;0.0;0.0
35067060;0.0;0.0;0.0
21200530;0.0;0.0;0.0
21190140;0.0;0.0;0.0
21197070;0.0;0.0;0.0
32060010;0.0;0.0;0.0
35020240;0.0;0.0;0.0
35030160;0.0;0.0;0.0
35030210;0.0;0.0;0.0
35037030;0.0;0.0;0.0
35037040;0.0;0.0;0.0
35037050;0.0;0.0;0.0
35037150;0.0;0.0;0.0
35037240;0.0;0.0;0.0
21200130;0.0;0.0;0.0
21200450;0.0;0.0;0.0
21207050;0.0;0.0;0.0
21200410;0.0;0.0;0.0
21207480;0.0;0.0;0.0
21208470;0.0;0.0;0.0
21205500;0.0;0.0;0.0
21207270;0.0;0.0;0.0
21190120;0.0;0.0;0.0
21190130;0.0;0.0;0.0
35020410;0.0;0.0;0.0
35020450;0.0;0.0;0.0
21207490;0.0;0.0;0.0
21209560;0.0;0.0;0.0
35030150;0.0;0.0;0.0
35030170;0.0;0.0;0.0
35037010;0.0;0.0;0.0
35037160;0.0;0.0;0.0
21200520;0.0;0.0;0.0
21200590;0.0;0.0;0.0
21201970;0.0;0.0;0.0
21205240;0.0;0.0;0.0
21207030;0.0;0.0;0.0
21208360;0.0;0.0;0.0
21200760;0.0;0.0;0.0
21205330;0.0;0.0;0.0
35020430;0.0;0.0;0.0
21197160;0.0;0.0;0.0
21197200;0.0;0.0;0.0
21190280;0.0;0.0;0.0
35030120;0.0;0.0;0.0
35030200;0.0;0.0;0.0
35030280;0.0;0.0;0.0
35037070;0.0;0.0;0.0
21200080;0.0;0.0;0.0
21200120;0.0;0.0;0.0
21200240;0.0;0.0;0.0
21202110;0.0;0.0;0.0
21208060;0.0;0.0;0.0
21208260;0.0;0.0;0.0
21209040;0.0;0.0;0.0
21209050;0.0;0.0;0.0
21209110;0.0;0.0;0.0
35037080;0.0;0.0;0.0
21200480;0.0;0.0;0.0
21205220;0.0;0.0;0.0
21207200;0.0;0.0;0.0
35027310;0.0;0.0;0.0
35027480;0.0;0.0;0.0
21190190;0.0;0.0;0.0
35027050;0.0;0.0;0.0
21195100;0.0;0.0;0.0
35027090;0.0;0.0;0.0
21201350;0.0;0.0;0.0
21200640;0.0;0.0;0.0
21200810;0.0;0.0;0.0
21201540;0.0;0.0;0.0
21206530;0.0;0.0;0.0
21207020;0.0;0.0;0.0
21208400;0.0;0.0;0.0
21209060;0.0;0.0;0.0
35037020;0.0;0.0;0.0
35067270;0.0;0.0;0.0
21200230;0.0;0.0;0.0
21200320;0.0;0.0;0.0
21206140;0.0;0.0;0.0
35020470;0.0;0.0;0.0
35020480;0.0;0.0;0.0
35027010;0.0;0.0;0.0
35027040;0.0;0.0;0.0
35060400;0.0;0.0;0.0
21205340;0.0;0.0;0.0
21205690;0.0;0.0;0.0
21208300;0.0;0.0;0.0
21209100;0.0;0.0;0.0
21209430;0.0;0.0;0.0
21209440;0.0;0.0;0.0
21209510;0.0;0.0;0.0
35030140;0.0;0.0;0.0
21200400;0.0;0.0;0.0
21200540;0.0;0.0;0.0
21202090;0.0;0.0;0.0
21205450;0.0;0.0;0.0
21208350;0.0;0.0;0.0
35027110;0.0;0.0;0.0
35027230;0.0;0.0;0.0
35020180;0.0;0.0;0.0
35027490;0.0;0.0;0.0
21205380;0.0;0.0;0.0
21207040;0.0;0.0;0.0
21208020;0.0;0.0;0.0
21208410;0.0;0.0;0.0
21208480;1.0;1.0;0.0
21209490;0.0;0.0;0.0
21209500;0.0;0.0;0.0
35020490;0.0;0.0;0.0
35027330;0.0;0.0;0.0
35027340;0.0;0.0;0.0
35027350;0.0;0.0;0.0
35027360;0.0;0.0;0.0
35027380;0.0;0.0;0.0
35030190;0.0;0.0;0.0
35067290;0.0;0.0;0.0
21200660;0.0;0.0;0.0
21207380;0.0;0.0;0.0
21207530;0.0;0.0;0.0
21208120;0.0;0.0;0.0
21206090;0.0;0.0;0.0
35027320;0.0;0.0;0.0
21209530;0.0;0.0;0.0
21201990;0.0;0.0;0.0
21202070;0.0;0.0;0.0
21207100;0.0;0.0;0.0
21208310;0.0;0.0;0.0
21209470;0.0;0.0;0.0
35020380;0.0;0.0;0.0
35027300;0.0;0.0;0.0
35027390;0.0;0.0;0.0
35027410;0.0;0.0;0.0
35027420;0.0;0.0;0.0
21200610;0.0;0.0;0.0
21201960;0.0;0.0;0.0
21202120;0.0;0.0;0.0
21207610;0.0;0.0;0.0
21207890;0.0;0.0;0.0
21208030;0.0;0.0;0.0
21208070;0.0;0.0;0.0
21208220;0.0;0.0;0.0
21208440;0.0;0.0;0.0
21209090;0.0;0.0;0.0
21209480;0.0;0.0;0.0
21205370;0.0;0.0;0.0
21200250;0.0;0.0;0.0
21207690;0.0;0.0;0.0
21197120;0.0;0.0;0.0
21209550;0.0;0.0;0.0
35027060;0.0;0.0;0.0
35030180;0.0;0.0;0.0
35060320;0.0;0.0;0.0
35067200;0.0;0.0;0.0
35067280;0.0;0.0;0.0
21200580;0.0;0.0;0.0
21205470;0.0;0.0;0.0
57015010;1.0;1.0;1.0
47087020;0.0;0.0;0.0
44197030;0.0;0.0;0.0
21202200;1.0;1.0;0.0
14015040;0.0;0.0;0.0
14010060;0.0;0.0;0.0
25027460;0.0;0.0;0.0
48017060;0.0;0.0;0.0
41077010;0.0;0.0;0.0
23060390;0.0;0.0;0.0
38015040;0.0;0.0;0.0
38017070;0.0;0.0;0.0
38017050;0.0;0.0;0.0
38010050;0.0;0.0;0.0
38010040;0.0;0.0;0.0
26120410;0.0;0.0;0.0
26120450;0.0;0.0;0.0
26120670;0.0;0.0;0.0
26125170;0.0;0.0;0.0
54030110;0.0;0.0;0.0
54035050;0.0;0.0;0.0
21205526;0.0;1.0;1.0
26130300;0.0;0.0;0.0
26145040;0.0;0.0;0.0
26150030;0.0;0.0;0.0
26150040;0.0;0.0;0.0
26150050;0.0;0.0;0.0
21200560;0.0;0.0;0.0
21205060;0.0;0.0;0.0
21205110;0.0;0.0;0.0
21205170;0.0;0.0;0.0
26150100;0.0;0.0;0.0
26150110;0.0;0.0;0.0
26150120;0.0;0.0;0.0
26155190;0.0;0.0;0.0
26190200;0.0;0.0;0.0
35070160;0.0;0.0;0.0
35087050;0.0;0.0;0.0
35087080;0.0;0.0;0.0
23067160;0.0;0.0;0.0
23067210;0.0;0.0;0.0
23067704;0.0;0.0;0.0
21205524;0.0;1.0;1.0
21207000;0.0;0.0;0.0
21201710;0.0;0.0;0.0
21205390;0.0;0.0;0.0
21206590;0.0;0.0;0.0
21207320;0.0;0.0;0.0
21207330;0.0;0.0;0.0
21207430;0.0;0.0;0.0
21207440;0.0;0.0;0.0
21208510;0.0;0.0;0.0
23060080;0.0;0.0;0.0
23060320;0.0;0.0;0.0
23067110;0.0;0.0;0.0
21190110;0.0;0.0;0.0
21190170;0.0;0.0;0.0
21190220;0.0;0.0;0.0
21190360;0.0;0.0;0.0
21190440;0.0;0.0;0.0
21195030;0.0;0.0;0.0
21190390;0.0;0.0;0.0
21190400;0.0;0.0;0.0
21195010;0.0;0.0;0.0
21195020;0.0;0.0;0.0
21197140;0.0;0.0;0.0
21197220;0.0;0.0;0.0
26100110;0.0;0.0;0.0
26101140;0.0;0.0;0.0
26117140;0.0;0.0;0.0
26120250;0.0;0.0;0.0
26120590;0.0;0.0;0.0
54030090;0.0;0.0;0.0
21190060;0.0;0.0;0.0
26100080;0.0;0.0;0.0
26100100;0.0;0.0;0.0
54037030;0.0;0.0;0.0
21190100;0.0;0.0;0.0
21201420;0.0;0.0;0.0
21210040;0.0;0.0;0.0
26100510;0.0;0.0;0.0
21197180;0.0;0.0;0.0
21197260;0.0;0.0;0.0
54037040;0.0;0.0;0.0
35077320;1.0;0.0;0.0
28020010;0.0;0.0;0.0
24017250;0.0;1.0;0.0
24015505;0.0;0.0;0.0
35070580;0.0;0.0;0.0
21205504;0.0;0.0;0.0
21205505;1.0;1.0;1.0
24015506;1.0;1.0;1.0
35077080;1.0;0.0;0.0
35075501;0.0;0.0;0.0
24015518;0.0;0.0;0.0
21207714;1.0;0.0;0.0
21205506;1.0;1.0;1.0
24015504;1.0;1.0;1.0
24015516;0.0;0.0;0.0
24037701;0.0;0.0;0.0
24025506;1.0;0.0;0.0
24055503;0.0;0.0;0.0
35077310;1.0;0.0;0.0
24017705;1.0;0.0;0.0
24015517;0.0;0.0;0.0
24015510;1.0;0.0;0.0
21205507;1.0;1.0;1.0
24017706;1.0;0.0;0.0
24035508;0.0;0.0;0.0
24035504;0.0;0.0;0.0
21207190;0.0;0.0;0.0
24035506;0.0;0.0;0.0
24015509;1.0;0.0;0.0
24025503;0.0;0.0;0.0
24035503;0.0;0.0;0.0
24037702;0.0;0.0;0.0
24035510;0.0;0.0;0.0
21207702;1.0;0.0;0.0
35061001;0.0;0.0;0.0
35077150;1.0;0.0;0.0
24035507;1.0;0.0;0.0
24015513;1.0;1.0;1.0
21205503;1.0;1.0;1.0
24015519;0.0;0.0;0.0
24017707;0.0;0.0;0.0
23065504;1.0;1.0;1.0
24010390;1.0;1.0;1.0
35071002;0.0;0.0;0.0
24017330;1.0;0.0;0.0
23065505;1.0;1.0;1.0
24035509;0.0;0.0;0.0
26067010;0.0;0.0;0.0
24017704;1.0;0.0;0.0
21197430;1.0;1.0;1.0
52057080;1.0;0.0;0.0
26087050;0.0;0.0;0.0
21087110;0.0;0.0;0.0
26027310;0.0;0.0;0.0
23087140;0.0;0.0;0.0
21195502;1.0;1.0;1.0
26047070;0.0;0.0;0.0
25015020;1.0;1.0;0.0
14015000;0.0;0.0;0.0
23145501;1.0;0.0;0.0
14017001;1.0;1.0;1.0
24055502;0.0;0.0;0.0
37057150;0.0;0.0;0.0
15017011;0.0;0.0;0.0
15077001;0.0;0.0;0.0
17017001;1.0;1.0;1.0
37057160;0.0;0.0;0.0
21207715;0.0;0.0;0.0
21207701;0.0;0.0;0.0
35077703;0.0;0.0;0.0
36037020;1.0;0.0;0.0
23127701;0.0;0.0;0.0
35077701;0.0;0.0;0.0
35077702;0.0;0.0;0.0
23087960;0.0;0.0;0.0
26105070;0.0;0.0;0.0
15011003;0.0;0.0;0.0
27017060;0.0;0.0;0.0
27017920;0.0;0.0;0.0
11110050;0.0;0.0;0.0
27011180;0.0;0.0;0.0
27011210;0.0;0.0;0.0
26205090;0.0;0.0;0.0
11060030;0.0;0.0;0.0
23085190;0.0;0.0;0.0
27015170;0.0;0.0;0.0
23080590;0.0;0.0;0.0
23080970;0.0;0.0;0.0
23087100;0.0;0.0;0.0
23088030;0.0;0.0;0.0
23120230;0.0;0.0;0.0
23080370;0.0;0.0;0.0
23080830;0.0;0.0;0.0
23080980;0.0;0.0;0.0
23085170;0.0;0.0;0.0
23087650;0.0;0.0;0.0
27011260;0.0;0.0;0.0
27010640;0.0;0.0;0.0
11060020;0.0;0.0;0.0
23080090;0.0;0.0;0.0
23087020;0.0;0.0;0.0
23087400;0.0;0.0;0.0
27010270;0.0;0.0;0.0
24015514;0.0;0.0;0.0
11070170;0.0;0.0;0.0
11077110;0.0;0.0;0.0
23080340;0.0;0.0;0.0
23080850;0.0;0.0;0.0
23087800;0.0;0.0;0.0
23088010;0.0;0.0;0.0
27017280;0.0;0.0;0.0
23080430;0.0;0.0;0.0
23087130;0.0;0.0;0.0
23087330;0.0;0.0;0.0
23087360;0.0;0.0;0.0
23087510;0.0;0.0;0.0
23087570;0.0;0.0;0.0
23088020;0.0;0.0;0.0
24010050;0.0;0.0;0.0
27010470;0.0;0.0;0.0
27011130;0.0;0.0;0.0
27011150;0.0;0.0;0.0
27010010;0.0;0.0;0.0
27010020;0.0;0.0;0.0
27010240;0.0;0.0;0.0
27010260;0.0;0.0;0.0
27010330;0.0;0.0;0.0
27015040;0.0;0.0;0.0
27015100;0.0;0.0;0.0
27017230;0.0;0.0;0.0
27017240;0.0;0.0;0.0
24015515;0.0;0.0;0.0
23080220;0.0;0.0;0.0
23080860;0.0;0.0;0.0
23087090;0.0;0.0;0.0
23087640;0.0;0.0;0.0
23087680;0.0;0.0;0.0
23087750;0.0;0.0;0.0
24020060;0.0;0.0;0.0
27017490;0.0;0.0;0.0
23087170;0.0;0.0;0.0
24025060;0.0;0.0;0.0
27010210;0.0;0.0;0.0
27010250;0.0;0.0;0.0
29037160;0.0;0.0;0.0
28020200;0.0;0.0;0.0
28020060;0.0;0.0;0.0
28020190;0.0;0.0;0.0
28020430;0.0;0.0;0.0
28020550;0.0;0.0;0.0
28020070;0.0;0.0;0.0
28020220;0.0;0.0;0.0
28020560;0.0;0.0;0.0
29037130;0.0;0.0;0.0
28020090;0.0;0.0;0.0
29030180;0.0;0.0;0.0
29035210;0.0;0.0;0.0
29037120;0.0;0.0;0.0
29037210;0.0;0.0;0.0
29037310;0.0;0.0;0.0
29037320;0.0;0.0;0.0
23197580;0.0;0.0;0.0
23197610;0.0;0.0;0.0
23157010;0.0;0.0;0.0
23190610;0.0;0.0;0.0
23190630;0.0;0.0;0.0
23190640;0.0;0.0;0.0
23195150;0.0;0.0;0.0
23190650;0.0;0.0;0.0
23195210;0.0;0.0;0.0
26230210;0.0;0.0;0.0
11110100;0.0;0.0;0.0
23150010;0.0;0.0;0.0
23150030;0.0;0.0;0.0
23197200;0.0;0.0;0.0
23197630;0.0;0.0;0.0
27020350;0.0;0.0;0.0
27020360;0.0;0.0;0.0
23190730;0.0;0.0;0.0
23190850;0.0;0.0;0.0
23197590;0.0;0.0;0.0
27010310;0.0;0.0;0.0
27011050;0.0;0.0;0.0
23190740;0.0;0.0;0.0
37020050;0.0;0.0;0.0
23197150;0.0;0.0;0.0
23170020;0.0;0.0;0.0
24060020;0.0;0.0;0.0
26250070;0.0;0.0;0.0
23197510;0.0;0.0;0.0
27010910;0.0;0.0;0.0
23190720;0.0;0.0;0.0
23197620;0.0;0.0;0.0
23197480;0.0;0.0;0.0
23197490;0.0;0.0;0.0
23197500;0.0;0.0;0.0
27017420;0.0;0.0;0.0
23195010;0.0;0.0;0.0
26237120;0.0;0.0;0.0
27027140;0.0;0.0;0.0
26250040;0.0;0.0;0.0
27020370;0.0;0.0;0.0
27020390;0.0;0.0;0.0
23197310;0.0;0.0;0.0
27010130;0.0;0.0;0.0
27020080;0.0;0.0;0.0
27027310;0.0;0.0;0.0
23195160;0.0;0.0;0.0
23197550;0.0;0.0;0.0
37020010;0.0;0.0;0.0
27020400;0.0;0.0;0.0
27027290;0.0;0.0;0.0
27027300;0.0;0.0;0.0
23197470;0.0;0.0;0.0
27020320;0.0;0.0;0.0
23190020;0.0;0.0;0.0
27025060;0.0;0.0;0.0
27025050;0.0;0.0;0.0
27027370;0.0;0.0;0.0
27017770;0.0;0.0;0.0
27020240;0.0;0.0;0.0
27027200;0.0;0.0;0.0
23185020;0.0;0.0;0.0
23190180;0.0;0.0;0.0
23197020;0.0;0.0;0.0
27020270;0.0;0.0;0.0
27025040;0.0;0.0;0.0
27027220;0.0;0.0;0.0
27020340;0.0;0.0;0.0
23190220;0.0;0.0;0.0
23190490;0.0;0.0;0.0
23195100;0.0;0.0;0.0
23197650;0.0;0.0;0.0
27010100;0.0;0.0;0.0
23190620;0.0;0.0;0.0
27020230;0.0;0.0;0.0
27020250;0.0;0.0;0.0
27027360;0.0;0.0;0.0
27017130;0.0;0.0;0.0
23190660;0.0;0.0;0.0
23190760;0.0;0.0;0.0
23190770;0.0;0.0;0.0
23190840;0.0;0.0;0.0
27017680;0.0;0.0;0.0
23190030;0.0;0.0;0.0
23197520;0.0;0.0;0.0
23197530;0.0;0.0;0.0
23197540;0.0;0.0;0.0
23197660;0.0;0.0;0.0
23190680;0.0;0.0;0.0
23197560;0.0;0.0;0.0
23197570;0.0;0.0;0.0
16017140;0.0;0.0;0.0
16017150;0.0;0.0;0.0
16017160;0.0;0.0;0.0
16017200;0.0;0.0;0.0
23190820;0.0;0.0;0.0
37020060;0.0;0.0;0.0
23190090;0.0;0.0;0.0
16010300;0.0;0.0;0.0
23190390;0.0;0.0;0.0
16017220;0.0;0.0;0.0
23190780;0.0;0.0;0.0
27011090;0.0;0.0;0.0
16017130;0.0;0.0;0.0
23190670;0.0;0.0;0.0
23195220;0.0;0.0;0.0
16017170;0.0;0.0;0.0
16017230;0.0;0.0;0.0
16020070;0.0;0.0;0.0
23190050;0.0;0.0;0.0
23190230;0.0;0.0;0.0
23190290;0.0;0.0;0.0
27040010;0.0;0.0;0.0
27045010;0.0;0.0;0.0
23197050;0.0;0.0;0.0
16025060;0.0;0.0;0.0
16017050;0.0;0.0;0.0
16017100;0.0;0.0;0.0
16017240;0.0;0.0;0.0
16017250;0.0;0.0;0.0
16010030;0.0;0.0;0.0
16015502;1.0;1.0;0.0
16015060;0.0;0.0;0.0
16017120;0.0;0.0;0.0
16017210;0.0;0.0;0.0
16017270;0.0;0.0;0.0
16027290;0.0;0.0;0.0
16017090;0.0;0.0;0.0
16017260;0.0;0.0;0.0
27035040;0.0;0.0;0.0
16017110;0.0;0.0;0.0
16020040;0.0;0.0;0.0
16017060;0.0;0.0;0.0
16017190;0.0;0.0;0.0
16017080;0.0;0.0;0.0
23190010;0.0;0.0;0.0
16020400;0.0;0.0;0.0
13035020;0.0;0.0;0.0
16010210;0.0;0.0;0.0
16020430;0.0;0.0;0.0
25010050;0.0;0.0;0.0
16010220;0.0;0.0;0.0
13020030;0.0;0.0;0.0
16010230;0.0;0.0;0.0
16020020;0.0;0.0;0.0
16030070;0.0;0.0;0.0
16017180;0.0;0.0;0.0
25027670;0.0;0.0;0.0
16015070;0.0;0.0;0.0
25010030;0.0;0.0;0.0
16010240;0.0;0.0;0.0
16010310;0.0;0.0;0.0
13010030;0.0;0.0;0.0
16010270;0.0;0.0;0.0
25010040;0.0;0.0;0.0
23197250;0.0;0.0;0.0
23205010;0.0;0.0;0.0
26240020;0.0;0.0;0.0
26240140;0.0;0.0;0.0
16010280;0.0;0.0;0.0
23197330;0.0;0.0;0.0
16057100;0.0;0.0;0.0
11141001;0.0;0.0;0.0
16057110;0.0;0.0;0.0
16050200;0.0;0.0;0.0
16050230;0.0;0.0;0.0
16055070;0.0;0.0;0.0
23190190;0.0;0.0;0.0
12020030;0.0;0.0;0.0
16010250;0.0;0.0;0.0
16020480;0.0;0.0;0.0
13030020;0.0;0.0;0.0
23210060;0.0;0.0;0.0
16040110;0.0;0.0;0.0
16020410;0.0;0.0;0.0
23215020;0.0;0.0;0.0
16010260;0.0;0.0;0.0
23210030;0.0;0.0;0.0
23217010;0.0;0.0;0.0
23215010;0.0;0.0;0.0
23210080;0.0;0.0;0.0
13040020;0.0;0.0;0.0
16020500;0.0;0.0;0.0
16030110;0.0;0.0;0.0
25027470;0.0;0.0;0.0
23210100;0.0;0.0;0.0
16055110;0.0;0.0;0.0
16050080;0.0;0.0;0.0
25027100;0.0;0.0;0.0
11150050;0.0;0.0;0.0
25027210;0.0;0.0;0.0
25020100;0.0;0.0;0.0
13070360;0.0;0.0;0.0
25020020;0.0;0.0;0.0
13070350;0.0;0.0;0.0
13070410;0.0;0.0;0.0
13070370;0.0;0.0;0.0
13075070;0.0;0.0;0.0
25020300;0.0;0.0;0.0
25025010;0.0;0.0;0.0
25020040;0.0;0.0;0.0
16050030;0.0;0.0;0.0
16050040;0.0;0.0;0.0
25027430;0.0;0.0;0.0
25020610;0.0;0.0;0.0
13070400;0.0;0.0;0.0
25020110;0.0;0.0;0.0
25027010;0.0;0.0;0.0
25020070;0.0;0.0;0.0
25025070;0.0;0.0;0.0
25020590;0.0;0.0;0.0
25020630;0.0;0.0;0.0
13090150;0.0;0.0;0.0
25020050;0.0;0.0;0.0
25020560;0.0;0.0;0.0
13090200;0.0;0.0;0.0
29010100;0.0;0.0;0.0
13080050;0.0;0.0;0.0
25020550;0.0;0.0;0.0
28040390;0.0;0.0;0.0
13090190;0.0;0.0;0.0
13090220;0.0;0.0;0.0
13095030;0.0;0.0;0.0
13090170;0.0;0.0;0.0
13090140;0.0;0.0;0.0
25020460;0.0;0.0;0.0
13090160;0.0;0.0;0.0
28027150;0.0;0.0;0.0
28027140;0.0;0.0;0.0
28020210;0.0;0.0;0.0
28025110;0.0;0.0;0.0
29010060;0.0;0.0;0.0
28020360;0.0;0.0;0.0
29010160;0.0;0.0;0.0
25020290;0.0;0.0;0.0
29010110;0.0;0.0;0.0
25027030;0.0;0.0;0.0
28020240;0.0;0.0;0.0
29010030;0.0;0.0;0.0
29010170;0.0;0.0;0.0
29010190;0.0;0.0;0.0
29020010;0.0;0.0;0.0
28020340;0.0;0.0;0.0
13090130;0.0;0.0;0.0
28020290;0.0;0.0;0.0
28020330;0.0;0.0;0.0
29010070;0.0;0.0;0.0
29010090;0.0;0.0;0.0
13090180;0.0;0.0;0.0
28020170;0.0;0.0;0.0
29010150;0.0;0.0;0.0
29010180;0.0;0.0;0.0
28020050;0.0;0.0;0.0
28020280;0.0;0.0;0.0
29010080;0.0;0.0;0.0
29010200;0.0;0.0;0.0
28020320;0.0;0.0;0.0
28020380;0.0;0.0;0.0
28020020;0.0;0.0;0.0
28020030;0.0;0.0;0.0
29030620;0.0;0.0;0.0
23100110;0.0;0.0;0.0
23105050;0.0;0.0;0.0
23107060;0.0;0.0;0.0
23107070;0.0;0.0;0.0
23127040;0.0;0.0;0.0
27010600;0.0;0.0;0.0
27010710;0.0;0.0;0.0
27011170;0.0;0.0;0.0
27015080;0.0;0.0;0.0
28020120;0.0;0.0;0.0
23175030;0.0;0.0;0.0
24035220;0.0;0.0;0.0
26220080;0.0;0.0;0.0
27017900;0.0;0.0;0.0
27017910;0.0;0.0;0.0
27017940;0.0;0.0;0.0
27020290;0.0;0.0;0.0
27020300;0.0;0.0;0.0
24035501;1.0;1.0;0.0
27017820;0.0;0.0;0.0
