;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
47;25020430;TREMENTINO - LA MOJANA TX GPRS/GOES;monteria;cordoba;sinu;8.717;-75.767;2017-01-18 21:10:00;2021-12-13 23:50:00;10.0;10.0;(156673, 3);29.6;0.0;0.12093468561908677;1.010677096692138;0.0
48;24037290;PUENTE CHAMEZA  - AUT;sogamoso;boyaca;sogamoso;5.759888889;-72.90652778;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(133706, 3);11.4;0.0;0.01435388090287695;0.16584966282461103;0.0
49;23065180;VILLETA - AUT;villeta;cundinamarca;medio magdalena;5.016861111;-74.47097222;2005-04-22 00:10:00;2021-12-13 23:50:00;10.0;10.0;(716497, 3);29.2;0.0;0.0239227798581189;0.3572353954674301;0.0
50;47017070;EL EDEN - AUT;santiago;putumayo;putumayo;1.106305556;-76.985;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(142633, 3);8.6;0.0;0.047415394754362045;0.2051917357529986;0.0
51;52055501;OSPINA PEREZ  - AUT;consaca;narino;patia;1.254722222;-77.48777778;2017-03-02 16:35:00;2021-12-13 23:55:00;5.0;5.0;(416316, 3);8.4;0.0;0.012734557403511305;0.11178789116426378;0.0
52;23087210;CANTERAS - AUT;puerto nare;antioquia;medio magdalena;6.276083333;-74.67330556;2007-06-05 09:50:00;2021-12-13 23:50:00;10.0;10.0;(625250, 3);26.7;0.0;0.019606237505000006;0.34399025272618605;0.0
53;24030950;MALAGA 2;malaga;santander;sogamoso;6.706388889;-72.72972222;2017-10-11 17:40:00;2021-12-13 23:50:00;30.0;10.0;(190988, 3);13.2;0.0;0.013586193896998711;0.1723624430643463;0.0
54;21097070;PTE SANTANDER - TX GPRS;neiva;huila;alto magdalena;2.943;-75.309;2006-02-16 15:00:00;2021-12-13 23:50:00;60.0;10.0;(416720, 3);30.0;0.0;0.12151706181607061;1.3029553893755603;0.0
55;3706500109;ARAUCA TERMINAL - AUT;arauca;arauca;arauca;7.063780556;-70.733080556;2019-07-23 15:00:00;2021-11-22 12:00:00;10.0;10.0;(117360, 3);19.7;0.0;0.0678919563735579;0.4012451911130713;0.0
56;21050090;NATAGA  - AUT;nataga;huila;alto magdalena;2.551444444;-75.8065;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(138730, 3);20.0;0.0;0.03507244287464655;0.3461761076578629;0.0
57;23050420;ARGELIA ANTIOQUIA - AUT;argelia;antioquia;medio magdalena;5.731138889;-75.13852778;2007-09-14 14:30:00;2021-12-13 23:50:00;10.0;10.0;(540269, 3);30.0;0.0;0.07667828433612209;0.7492477675206746;0.0
58;26157190;RIO CLARO - AUT;villamaria;caldas;cauca;4.900916667;-75.45111111;2017-12-01 14:00:00;2021-12-13 23:50:00;140.0;10.0;(194880, 3);11.4;0.0;0.02753694581280491;0.2065072565143413;0.0
59;21215501;ESPERANZA LA  - AUT;ibague;tolima;alto magdalena;4.45;-75.25;2016-06-02 14:20:00;2021-12-13 23:55:00;5.0;5.0;(443443, 3);24.8;0.0;0.01891607264067984;0.1955812230276601;0.0
60;36015501;TAMARA  - AUT;tamara;casanare;casanare;5.872219444;-72.11944167;2017-02-17 11:35:00;2021-12-13 23:55:00;5.0;5.0;(371986, 3);10.5;0.0;0.026469544552755;0.23117029913568568;0.0
61;26085501;LA CELIA  - AUT;la celia;risaralda;cauca;5.001330556;-75.998;2017-03-02 15:15:00;2021-12-13 23:55:00;5.0;5.0;(368636, 3);10.5;0.0;0.024393168328653826;0.2001316024965982;0.0
62;13035501;APTO LOS GARZONES;monteria;cordoba;sinu;8.826;-75.825;2015-05-30 17:30:00;2021-12-13 23:50:00;10.0;10.0;(292939, 3);25.99;0.0;0.011092995470046604;0.24078953599029396;0.0
63;27015330;APTO OLAYA HERRERA - TX GPRS;medellin;antioquia;nechi;6.221;-75.589;2016-12-31 23:40:00;2021-12-13 23:50:00;10.0;10.0;(216423, 3);17.234;0.0;0.028170157515610583;0.2512017863174315;0.0
64;24035390;PARAMO ALMORZADERO  - AUT;cerrito;santander;sogamoso;6.945388889;-72.69633333;2005-04-19 18:00:00;2021-12-13 23:50:00;10.0;10.0;(755524, 3);27.6;0.0;0.028241855983394456;0.1566782210404372;0.0
65;26065501;JAMUNDI  - AUT;jamundi;valle del cauca;cauca;3.215580556;-76.68021944;2017-03-02 16:35:00;2021-12-13 23:55:00;5.0;5.0;(378987, 3);11.6;0.0;0.027837894175794194;0.23627535469980998;0.0
66;26177030;LA VIRGINIA;la virginia;risaralda;cauca;4.893;-75.883;2016-12-22 11:10:00;2021-12-13 23:50:00;10.0;10.0;(185344, 3);28.0;0.0;0.045272574240334505;0.4766110966621017;0.0
67;21057050;VEGA EL SALADO  - AUT;la plata;huila;alto magdalena;2.331444444;-75.94216667;2006-10-09 13:02:00;2021-09-27 06:00:00;60.0;10.0;(134069, 3);30.0;0.0;0.22405477776370525;1.681080869139474;0.0
68;23190130;TONA  - AUT;tona;santander;medio magdalena;7.196111111;-72.97055556;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(117054, 3);13.4;0.0;0.019435474225571393;0.21054569927643713;0.0
69;35105050;GUAICARAMO  - AUT;barranca de upia;meta;meta;4.468666667;-72.95358333;2019-03-05 14:10:00;2021-12-13 23:50:00;10.0;10.0;(134497, 3);27.6;0.0;0.04646795095801229;0.502777881566201;0.0
70;21187030;CUCUNUBA  - AUT;valle de san juan;tolima;alto magdalena;4.232055556;-75.09272222;2019-03-05 14:10:00;2021-09-27 07:00:00;10.0;10.0;(130412, 3);30.0;0.0;0.02688249547587602;0.38771621180628796;0.0
71;35075080;PARAMO RABANAL - AUT;ventaquemada;boyaca;meta;5.392388889;-73.56277778;2017-01-01 10:00:00;2021-12-13 23:50:00;10.0;10.0;(244447, 3);8.7;0.0;0.019875064942502584;0.13052234052987166;0.0
72;2401700091;LAS MINAS - AUT;zapatoca;santander;sogamoso;6.769888889;-73.224222222;2019-03-05 21:10:00;2021-12-13 23:50:00;10.0;10.0;(122145, 3);16.6;0.0;0.01186622456915983;0.19061017036604322;0.0
