;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
101;29065000;MEDIA LUNA - AUT;pivijai;magdalena;bajo magdalena;10.51002778;-74.50666667;2013-12-19 18:00:00;2021-11-24 14:00:00;60.0;60.0;(55085, 3);41.7;20.0;28.454949623309528;3.915771595331604;27.3
102;27015290;PAJARITO - AUT;medellin;antioquia;nechi;6.286333333;-75.61279167;2005-06-13 11:00:00;2020-03-28 03:00:00;60.0;60.0;(108065, 3);33.2;0.0;19.644204876694324;3.515235696188582;19.0
103;28025130;LA LOMA CARBONES - AUT;el paso;cesar;cesar;9.640611111;-73.52394444;2010-03-04 02:00:00;2020-09-19 12:00:00;60.0;60.0;(83605, 3);45.2;0.0;29.28556904491335;4.004125495066061;28.5
104;21215150;NEVADO DEL TOLIMA  - AUT;anzoategui;tolima;alto magdalena;4.670777778;-75.32777778;2006-12-03 18:00:00;2021-12-13 23:00:00;780.0;60.0;(76206, 3);49.5;0.0;2.1652966957982587;1.7260444677892899;1.9
105;21055501;SIMON CAMPOS  - AUT;la plata;huila;alto magdalena;2.345830556;-75.87805556;2016-06-16 08:30:00;2021-12-13 23:55:00;5.0;5.0;(465302, 3);30.79061;12.56155;18.939700228388986;2.7293250139893277;18.21296
106;24035430;TUNGUAVITA - AUT;paipa;boyaca;sogamoso;5.745916667;-73.11636111;2003-09-07 08:32:00;2021-12-13 23:00:00;412.0;60.0;(119690, 3);46.4;0.0;13.516932074525824;6.2029484400272175;12.9
107;3206500045;GRANADA SENA - AUT;granada;meta;guaviare;3.516333333;-73.739733333;2019-03-05 22:00:00;2021-03-09 11:00:00;60.0;1380.0;(12355, 3);36.7;18.2;25.63780655604999;3.6481384081772488;24.4
108;21202230;UAN SEDE USME - FOPAE;bogota;bogota;alto magdalena;4.467;-74.117;2010-10-13 11:05:00;2016-08-01 13:25:00;365.0;15.0;(408396, 3);29.2;7.6;15.117162508935579;2.3242181313678167;14.7
109;26155230;EMAS - AUT;manizales;caldas;cauca;5.08525;-75.50713889;2005-05-25 18:00:00;2020-01-31 16:00:00;60.0;60.0;(119620, 3);47.8;0.0;15.306735495736532;6.198904797808585;16.2
110;11045010;PR CHOCO: APTO EL CARANO;quibdo;choco;atrato - darien;5.691;-76.644;2018-05-01 19:00:00;2021-12-13 23:00:00;60.0;60.0;(30996, 3);34.5;21.4;26.079849012775682;2.4725240283489884;25.3
111;21085501;TERUEL  - AUT;teruel;huila;alto magdalena;2.762997222;-75.61144167;2016-06-16 08:30:00;2019-05-09 16:55:00;5.0;5.0;(216449, 3);37.54924;14.05107;20.210052177002236;3.7225545558670015;19.0
112;53075020;EL DIVISO - AUT;argelia;cauca;tapaje - dagua - directos;2.311416667;-77.25877778;2005-09-11 19:00:00;2020-05-12 15:00:00;60.0;60.0;(54211, 3);34.3;10.6;18.474931287008133;2.428216788403999;17.8
